,Label,Body,flag,tfidfscore,priority
4151,ham,This single single answers are we fighting? Plus i said am broke and you didnt reply,0,2.630124672698841,medium
4152,ham,It certainly puts things into perspective when something like this happens,0,2.381594066725561,medium
4153,ham,Now got tv 2 watch meh? U no work today?,0,2.4053667818151534,medium
4154,ham,i felt so...not any conveying reason.. Ese he... What about me?,0,1.9880438807463567,medium
4155,spam,Had your mobile 11 months or more? U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030,1,3.213101687050069,low
4156,ham,How's it going? Got any exciting karaoke type activities planned? I'm debating whether to play football this eve. Feeling lazy though.,0,3.53892108438331,high
4157,ham,I told that am coming on wednesday.,0,1.7169331319034238,medium
4158,ham,"Its ok, called mom instead have fun",0,2.1950943940672096,medium
4159,spam,"Dear Voucher Holder, To claim this weeks offer, at your PC please go to http://www.wtlp.co.uk/text. Ts&Cs apply.",1,3.804018557474284,low
4160,ham,Well if I'm that desperate I'll just call armand again,0,1.8854733975369844,medium
4161,ham,Are you at work right now ?,0,1.414117206655734,medium
4162,spam,Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX,1,4.526729987707348,low
4163,ham,Haven't heard anything and he's not answering my texts so I'm guessing he flaked. That said the jb is fantastic,0,2.9637471443478907,medium
4164,ham,"Mmmmmm ... I love you,so much, Ahmad ... I can't wait for this year to begin as every second takes me closer to being at your side. Happy New Year, my love!!",0,3.2178422388141485,high
4165,ham,Pls what's the full name of joke's school cos fees in university of florida seem to actually be  &lt;#&gt; k. Pls holla back,0,3.2101037007703885,high
4166,ham,"Sorry, I'll call later",0,1.7285118356719615,medium
4167,ham,Ok... But they said i've got wisdom teeth hidden inside n mayb need 2 remove.,0,3.203638489191773,high
4168,ham,And pls pls drink plenty plenty water,0,1.8808140982958483,medium
4169,ham,How are you doing. How's the queen. Are you going for the royal wedding,0,2.170429202611573,medium
4170,ham,He's in lag. That's just the sad part but we keep in touch thanks to skype,0,2.3774638308568745,medium
4171,ham,Ok lor then we go tog lor...,0,1.6501608586886092,medium
4172,ham,Two teams waiting for some players,0,1.7040369501803865,medium
4173,ham,Can �_ send me a copy of da report?,0,1.9385392519170503,medium
4174,ham,"swhrt how u dey,hope ur ok, tot about u 2day.love n miss.take care.",0,3.0495939564080943,high
4175,ham,"Ok da, i already planned. I wil pick you.",0,2.17989125261078,medium
4176,spam,"Urgent! Please call 0906346330. Your ABTA complimentary 4* Spanish Holiday or �10,000 cash await collection SAE T&Cs BOX 47 PO19 2EZ 150ppm 18+",1,4.282624331626604,low
4177,ham,"Sorry, I'll call later in meeting",0,1.98235193240381,medium
4178,ham,I just really need shit before tomorrow and I know you won't be awake before like 6,0,2.932094243759028,medium
4179,ham,I'm good. Have you registered to vote?,0,1.6793611831796649,medium
4180,ham,"Hmm ok, i'll stay for like an hour cos my eye is really sore!",0,3.065226079727598,high
4181,ham,Dear got bus directly to calicut,0,2.1702364165720645,medium
4182,ham,Mm umma ask vava also to come tell him can play later together,0,2.7531518020620944,medium
4183,ham,"Well the general price is  &lt;#&gt; /oz, let me know if/when/how much you want",0,2.7004077282633907,medium
4184,ham,"Sorry, I'll call later",0,1.7285118356719615,medium
4185,ham,"Each Moment in a day,has its own value-Morning brings hope,afternoon brings faith,Evening brings luv,Night brings rest,Wish u find them all today.Good Morning",0,3.016223940841092,high
4186,ham,&lt;#&gt;  w jetton ave if you forgot,0,2.138282053086436,medium
4187,ham,Ok i'm coming home now.,0,1.712830657465412,medium
4188,ham,Can not use foreign stamps in this country.,0,1.981289869317704,medium
4189,spam,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX",1,3.958725351930017,low
4190,ham,"Sorry, it's a lot of friend-of-a-friend stuff, I'm just now about to talk to the actual guy who wants to buy",0,3.0156008708726936,high
4191,spam,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,1,4.499288709600162,low
4192,spam,"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply",1,4.4773191935466645,low
4193,spam,"cmon babe, make me horny, *turn* me on! Txt me your fantasy now babe -) Im hot, sticky and need you now. All replies cost �1.50. 2 cancel send STOP",1,3.974105046641761,low
4194,ham,I will come tomorrow di,0,1.6626075681866617,medium
4195,ham,Wylie update: my weed dealer carlos went to freedom and had a class with lunsford,0,2.964673457946935,medium
4196,ham,Are you happy baby ? Are you alright ? Did you take that job ? I hope your fine. I send you a kiss to make you smile from across the sea ... *kiss* *kiss*,0,3.0270697642813342,high
4197,ham,C movie is juz last minute decision mah. Juz watch 2 lar but i tot �_ not interested.,0,2.8994492558317586,medium
4198,ham,How are you enjoying this semester? Take care brother.,0,1.967655434600974,medium
4199,spam,IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com THERE'S A FANTASTIC PRIZEAWAITING YOU!,1,3.901200248113626,low
4200,ham,"Get the door, I'm here",0,1.0,medium
4201,ham,"Lets use it next week, princess :)",0,1.9880863874711252,medium
4202,ham,Or i go home first lar �_ wait 4 me lor.. I put down my stuff first..,0,2.2215112849961964,medium
4203,ham,I want kfc its Tuesday. Only buy 2 meals ONLY 2. No gravy. Only 2 Mark. 2!,0,2.579539916996144,medium
4204,ham,No da:)he is stupid da..always sending like this:)don believe any of those message.pandy is a mental:),0,2.9050656027620123,medium
4205,ham,Oi when you gonna ring,0,1.7054544399366178,medium
4206,spam,Missed call alert. These numbers called but left no message. 07008009200,1,2.6056741461026487,low
4207,ham,I attended but nothing is there.,0,1.0,medium
4208,ham,Ard 530 like dat lor. We juz meet in mrt station then �_ dun haf to come out.,0,3.3977864748087643,high
4209,ham,No dear i was sleeping :-P,0,1.3994309111414187,medium
4210,ham,Er mw im filled tuth is aight,0,2.4077491267937194,medium
4211,ham,Will be office around 4 pm. Now i am going hospital.,0,1.9732128002627265,medium
4212,ham,Actually i'm waiting for 2 weeks when they start putting ad.,0,2.431518720603727,medium
4213,ham,Anything lor if they all go then i go lor...,0,1.0,medium
4214,ham,U free on sat rite? U wan 2 watch infernal affairs wif me n darren n mayb xy?,0,3.2727502647039297,high
4215,ham,"Plz note: if anyone calling from a mobile Co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN.",0,4.93063707413049,high
4216,ham,Yo you around? A friend of mine's lookin to pick up later tonight,0,2.420107061849616,medium
4217,ham,Stupid auto correct on my phone,0,1.9671114178917264,medium
4218,ham,Double eviction this week - Spiral and Michael and good riddance to them!,0,2.557600850456987,medium
4219,ham,"\The world suffers a lot... Not because of the violence of bad people. But because of the silence of good people!\""",0,2.7188115290858983,medium
4220,ham,"Ok thats cool. Its , just off either raglan rd or edward rd. Behind the cricket ground. Gimme ring when ur closeby see you tuesday.",0,3.474086037847472,high
4221,ham,Buy one egg for me da..please:),0,1.6914427111290269,medium
4222,ham,Have you started in skye,0,1.3989801768875014,medium
4223,ham,Have you bookedthe hut? And also your time off? How are you by the way?,0,1.9067017928260412,medium
4224,ham,And several to you sir.,0,1.0,medium
4225,ham,U really pig leh sleep so much. My dad wake me up at 10 smth 2 eat lunch today.,0,3.2851827288715603,high
4226,ham,I'm at home. Please call,0,1.0,medium
4227,ham,My love ... I hope your not doing anything drastic. Don't you dare sell your pc or your phone ...,0,2.9008749384795784,medium
4228,ham,Now only i reached home. . . I am very tired now. . I will come tomorro,0,2.1627514378898334,medium
4229,spam,FREEMSG: Our records indicate you may be entitled to 3750 pounds for the Accident you had. To claim for free reply with YES to this msg. To opt out text STOP,1,3.753361808174044,low
4230,spam,"U can WIN �100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame, 1Winaweek, age16. 150ppermessSubscription",1,4.282130603808326,low
4231,ham,Life style garments account no please.,0,1.9629427597050493,medium
4232,ham,Lol wtf random. Btw is that your lunch break,0,2.4235547665245574,medium
4233,ham,"Sez, hows u & de arab boy? Hope u r all good give my love 2 evry1 love ya eshxxxxxxxxxxx",0,3.0705504703330986,high
4234,ham,"The LAY MAN! Just to let you know you are missed and thought off. Do have a great day. And if you can send me bimbo and ugo's numbers, ill appreciate. Safe",0,3.857131403406096,high
4235,ham,Detroit. The home of snow. Enjoy it.,0,1.9503845380237848,medium
4236,spam,Show ur colours! Euro 2004 2-4-1 Offer! Get an England Flag & 3Lions tone on ur phone! Click on the following service message for info!,1,3.815076264122896,low
4237,ham,Okie...,0,1.0,medium
4238,ham,"Aight, I'm chillin in a friend's room so text me when you're on the way",0,2.402186762574871,medium
4239,ham,Is toshiba portege m100 gd?,0,1.987434393782359,medium
4240,ham,Well welp is sort of a semiobscure internet thing,0,2.2093076430885232,medium
4241,spam,Text PASS to 69669 to collect your polyphonic ringtones. Normal gprs charges apply only. Enjoy your tones,1,3.4150214154676144,low
4242,spam,"accordingly. I repeat, just text the word ok on your mobile phone and send",1,2.8645946044204917,low
4243,ham,Loosu go to hospital. De dont let it careless.,0,2.1679275130186046,medium
4244,ham,How much for an eighth?,0,1.0,medium
4245,ham,Omg Joanna is freaking me out. She's looked thru all my friends to find photos of me. And then she's asking about stuff on my MySpace which I haven't even logged on in like a year. :/,0,3.5331637114529104,high
4246,ham,"Send ur birthdate with month and year, I will tel u ur LIFE PARTNER'S name. and the method of calculation. Reply must.",0,3.233551727946557,high
4247,ham,Juz now havent woke up so a bit blur blur... Can? Dad went out liao... I cant cum now oso...,0,2.8674543262914014,medium
4248,ham,"How about clothes, jewelry, and trips?",0,1.731629211127864,medium
4249,spam,Block Breaker now comes in deluxe format with new features and great graphics from T-Mobile. Buy for just �5 by replying GET BBDELUXE and take the challenge,1,3.7485374330248646,low
4250,ham,Aah! A cuddle would be lush! I'd need lots of tea and soup before any kind of fumbling!,0,2.958003648752086,medium
4251,spam,important information 4 orange user . today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,1,3.940310082637492,low
4252,ham,I am late. I will be there at,0,1.0,medium
4253,ham,Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.,0,3.640990144435496,high
4254,ham,Are you plans with your family set in stone ?,0,1.9820520163898816,medium
4255,ham,Pls dont forget to study,0,1.9657387040151888,medium
4256,ham,You'll never believe this but i have actually got off at taunton. Wow,0,2.3816707693119485,medium
4257,ham,"Den only weekdays got special price... Haiz... Cant eat liao... Cut nails oso muz wait until i finish drivin wat, lunch still muz eat wat... ",0,3.9129423312902265,high
4258,ham,She just broke down a list of reasons why nobody's in town and I can't tell if she's being sarcastic or just faggy,0,2.791309499944523,medium
4259,ham, &lt;DECIMAL&gt; m but its not a common car here so its better to buy from china or asia. Or if i find it less expensive. I.ll holla,0,3.354587371153148,high
4260,ham,The greatest test of courage on earth is to bear defeat without losing heart....gn tc,0,3.14006681189848,high
4261,ham,SORRY IM STIL FUCKED AFTER LAST NITE WENT TOBED AT 430 GOT UP 4 WORK AT 630,0,3.200162542260122,high
4262,ham,Hey so whats the plan this sat? ,0,1.9876566586395412,medium
4263,ham,Beauty sleep can help ur pimples too.,0,2.151360529413026,medium
4264,ham,Great. Hope you are using your connections from mode men also cos you can never know why old friends can lead you to today,0,3.379637729516737,high
4265,spam,Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468,1,3.588856257976405,low
4266,ham,Where to get those?,0,0.0,medium
4267,ham,"Kind of. Just missed train cos of asthma attack, nxt one in half hr so driving in. not sure where to park.",0,3.530825645731104,high
4268,ham,Ball is moving a lot.will spin in last :)so very difficult to bat:),0,2.4268609809332387,medium
4269,ham,Haiyoh... Maybe your hamster was jealous of million,0,2.2183538524777258,medium
4270,ham,Can you please send me my aunty's number,0,1.6653349235043986,medium
4271,ham,I'm glad. You are following your dreams.,0,1.730453035790473,medium
4272,ham,I've reached home finally...,0,1.9631768589509209,medium
4273,spam,"URGENT. Important information for 02 user. Today is your lucky day! 2 find out why , log onto http://www.urawinner.com there is a fantastic surprise awaiting you !",1,3.94457665631617,low
4274,spam,WINNER!! As a valued network customer you have been selected to receivea �900 prize reward! To claim call 09061701461. Claim code KL341. Valid 12 hours only.,1,3.94312824939096,low
4275,ham,"Wn u r hurt by d prsn who s close 2 u, do fight wit dem. Coz somtimes dis fight saves a relation bt being quiet leaves nothin in a relation.. Gud eveB-)",0,4.01152546006916,high
4276,ham,U can call now...,0,0.0,medium
4277,ham,"Science tells that chocolate will melt under the sunlight. Please don't walk under the sunlight. BCoz,I don't want to loss a sweet friend.",0,3.2244105374651677,high
4278,ham,Yes. I come to nyc for audiitions and am trying to relocate.,0,2.361173214635784,medium
4279,ham,I pocked you up there before,0,1.0,medium
4280,ham,Congrats. That's great. I wanted to tell you not to tell me your score cos it might make me relax. But its motivating me so thanks for sharing,0,3.23158218914708,high
4281,ham,I wud never mind if u dont miss me or if u dont need me.. But u wil really hurt me wen u need me &amp; u dont tell me......... Take care:-),0,3.257936522785469,high
4282,ham,Hey mr whats the name of that bill brison book the one about language and words ,0,2.6042925584844405,medium
4283,ham,"Okay, good, no problem, and thanx!",0,1.977124802887313,medium
4284,ham,"For you information, IKEA is spelled with all caps. That is not yelling. when you thought i had left you, you were sitting on the bed among the mess when i came in. i said we were going after you got home from class. please don't try and bullshit me. It makes me want to listen to you less.",0,4.5590036544620895,high
4285,ham,Call me when u're done...,0,0.0,medium
4286,ham,G.W.R,0,0.0,medium
4287,ham,You best watch what you say cause I get drunk as a motherfucker,0,2.402956016959005,medium
4288,spam,Kit Strip - you have been billed 150p. Netcollex Ltd. PO Box 1013 IG11 OJA,1,3.11571498486864,low
4289,spam,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,1,3.872989557255252,low
4290,spam,Please CALL 08712402578 immediately as there is an urgent message waiting for you,1,2.182146795295252,low
4291,spam,thesmszone.com lets you send free anonymous and masked messages..im sending this message from there..do you see the potential for abuse???,1,3.4896947863538657,low
4292,spam,"WELL DONE! Your 4* Costa Del Sol Holiday or �5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Cost�1.50/pm, Max10mins",1,4.217420149335904,low
4293,ham,Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say STUPID I MISS U.. HAVE A NICE DAY BSLVYL,0,3.806691605028553,high
4294,ham,"Erm... Woodland avenue somewhere. Do you get the parish magazine, his telephone number will be in there.",0,2.6131242931007,medium
4295,ham,Are there TA jobs available? Let me know please cos i really need to start working,0,3.090460562757116,high
4296,ham,Aiyar hard 2 type. U later free then tell me then i call n scold n tell u.,0,2.5617767802703058,medium
4297,ham,Yup i'm free...,0,1.3954739505629294,medium
4298,ham,"Good good, billy mates all gone. Just been jogging, again! Did enjoy concert?",0,2.913463352431441,medium
4299,ham,Yo come over carlos will be here soon,0,1.9743451272581451,medium
4300,ham,Awww dat is sweet! We can think of something to do he he! Have a nice time tonight ill probably txt u later cos im lonely :( xxx.,0,3.7945129187538416,high
4301,ham,I guess it is useless calling u 4 something important.,0,1.9725209557417316,medium
4302,ham,Ha ha - had popped down to the loo when you hello-ed me. Hello!,0,2.1827540891771706,medium
4303,ham,He dint tell anything. He is angry on me that why you told to abi.,0,2.1973208409253284,medium
4304,spam,Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU,1,3.3889154949478324,low
4305,ham,It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.,0,4.293355376147789,high
4306,ham,I keep ten rs in my shelf:) buy two egg.,0,1.9761095764250889,medium
4307,ham,"I wasn't well babe, i have swollen glands at my throat ... What did you end up doing ?",0,2.7541217549901598,medium
4308,ham,Is ur changes 2 da report big? Cos i've already made changes 2 da previous report.,0,2.5015720285479386,medium
4309,ham,Captain is in our room:),0,1.395121223839552,medium
4310,ham,"I can't speak, bcaz mobile have problem. I can listen you but you cann't listen my voice. So i calls you later.",0,2.8177750583979693,medium
4311,ham,HIYA STU WOT U UP 2.IM IN SO MUCH TRUBLE AT HOME AT MOMENT EVONE HATES ME EVEN U! WOT THE HELL AV I DONE NOW? Y WONT U JUST TELL ME TEXT BCK PLEASE LUV DAN ,0,4.061282123799537,high
4312,ham,S...i will take mokka players only:),0,1.4115872501249074,medium
4313,ham,Are you still playing with gautham?,0,1.4137637096545967,medium
4314,ham,Hey mr  and I are going to the sea view and having a couple of gays I mean games! Give me a bell when ya finish ,0,3.536859707582386,high
4315,ham,"K, jason says he's gonna be around so I'll be up there around  &lt;#&gt;",0,2.3578729453344307,medium
4316,ham,Sorry . I will be able to get to you. See you in the morning.,0,1.7172583423353132,medium
4317,ham,Aight well keep me informed,0,1.404999372880977,medium
4318,ham,I am not having her number sir,0,1.727950471342687,medium
4319,ham,Am only searching for good dual sim mobile pa.,0,2.3721052720560736,medium
4320,ham,That seems unnecessarily hostile,0,1.413832289285528,medium
4321,ham,Dude got a haircut. Now its breezy up there,0,1.9279474500457356,medium
4322,spam,"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm",1,4.526860118888089,low
4323,ham,1Apple/Day=No Doctor. 1Tulsi Leaf/Day=No Cancer. 1Lemon/Day=No Fat. 1Cup Milk/day=No Bone Problms 3 Litres Watr/Day=No Diseases Snd ths 2 Whom U Care..:-),0,4.014023657198938,high
4324,ham,i thought we were doing a king of the hill thing there.,0,2.1999893537545123,medium
4325,ham,Nope i'll come online now..,0,1.9477239957242056,medium
4326,ham,ALSO TELL HIM I SAID HAPPY BIRTHDAY,0,1.989445091479508,medium
4327,ham,Y bishan lei... I tot �_ say lavender? ,0,2.195678677659206,medium
4328,ham,Boo what time u get out? U were supposed to take me shopping today. :(,0,2.17792432375933,medium
4329,ham,"Now u sound like manky scouse boy steve,like! I is travelling on da bus home.wot has u inmind 4 recreation dis eve?",0,3.792493197429778,high
4330,ham,"Fyi I'm taking a quick shower, be at epsilon in like  &lt;#&gt;  min",0,2.902553084647735,medium
4331,ham,on a Tuesday night r u 4 real,0,1.7064195313163106,medium
4332,ham,Yes when is the appt again?,0,1.3771582066716102,medium
4333,ham,Just got outta class gonna go gym.,0,2.370734428674597,medium
4334,ham,I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts,0,2.8952936667616056,medium
4335,ham,�� all write or wat..,0,1.3913212161619648,medium
4336,ham,Ha! I wouldn't say that I just didn't read anything into way u seemed. I don't like 2 be judgemental....i save that for fridays in the pub!,0,3.4887184583623987,high
4337,ham,Its a valentine game. . . send dis msg to all ur friends. . If 5 answers r d same then someone really loves u. . Ques- which colour suits me the best?,0,3.649656254524546,high
4338,ham,Hi:)did you asked to waheeda fathima about leave?,0,2.3777729186104617,medium
4339,ham,Enjoy urself tmr...,0,1.7248355810304266,medium
4340,ham,You still around? I could use a half-8th,0,1.718337408229228,medium
4341,spam,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,1,3.2460833105359184,low
4342,ham,You give us back my id proof and  &lt;#&gt;  rs. We wont allow you to work. We will come to your home within days,0,3.2084159791854514,high
4343,ham,�� bot notes oredi... Cos i juz rem i got...,0,2.5732588124633327,medium
4344,ham,Yes. Rent is very expensive so its the way we save.,0,2.197574078907595,medium
4345,ham,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng",0,3.885567584350359,high
4346,ham,Hows the pain dear?y r u smiling?,0,1.9842638409469155,medium
4347,ham,"Fun fact: although you would think armand would eventually build up a tolerance or some shit considering how much he smokes, he gets fucked up in like 2 hits",0,3.6671487001889393,high
4348,spam,important information 4 orange user 0789xxxxxxx. today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,1,4.053200910939788,low
4349,ham,"Sorry, I can't help you on this.",0,1.4074858351670618,medium
4350,ham,Great. So should i send you my account number.,0,1.986052542232953,medium
4351,ham,"HELLOGORGEOUS, HOWS U? MY FONE WAS ON CHARGE LST NITW WEN U TEXD ME. HOPEU AD A NICE WKEND AS IM SURE U DID LOOKIN 4WARD 2 C-IN U 2MRW LUV JAZ",0,4.396179479578984,high
4352,spam,"Our dating service has been asked 2 contact U by someone shy! CALL 09058091870 NOW all will be revealed. POBox84, M26 3UZ 150p",1,3.2663472172899115,low
4353,ham,�� only send me the contents page...,0,1.6755849761995645,medium
4354,ham,"Night sweet, sleep well! I've just been to see The Exorcism of Emily Rose and may never sleep again! Hugs and snogs! ",0,3.029025659986627,high
4355,ham,"Don't Think About \What u Have Got\"" Think About \""How to Use It That You Have Got\"" gooD ni8""",0,2.350391486456961,medium
4356,ham,"I can't right this second, gotta hit people up first",0,2.220928365099574,medium
4357,ham,"Evry Emotion dsn't hav Words.Evry Wish dsn't hav Prayrs.. If u Smile,D World is wit u.Othrwise even d Drop of Tear dsn't lik 2 Stay wit u.So b happy.. Good morning, keep smiling:-)",0,3.758320724618292,high
4358,ham,So what about you. What do you remember,0,1.0,medium
4359,ham,Ujhhhhhhh computer shipped out with address to sandiago and parantella lane. Wtf. Poop.,0,2.9848457306209992,medium
4360,ham,Mm yes dear look how i am hugging you both. :-P,0,2.177097061092305,medium
4361,ham,I like dis sweater fr mango but no more my size already so irritating.,0,2.584926780998349,medium
4362,ham,1 I don't have her number and 2 its gonna be a massive pain in the ass and i'd rather not get involved if that's possible,0,2.7633543844259263,medium
4363,ham,Anytime lor...,0,1.389842311326673,medium
4364,spam,Do you want a new Video handset? 750 any time any network mins? UNLIMITED TEXT? Camcorder? Reply or Call now 08000930705 for del Sat AM,1,3.807405569883169,low
4365,ham,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng,0,2.98893483359942,medium
4366,spam,"Ur balance is now �600. Next question: Complete the landmark, Big, A. Bob, B. Barry or C. Ben ?. Text A, B or C to 83738. Good luck!",1,3.6288686134670103,low
4367,ham,Me fine..absolutly fine,0,1.3998503523755392,medium
4368,ham,K and you're sure I don't have to have consent forms to do it :V,0,1.9290652626440248,medium
4369,spam,Ur TONEXS subscription has been renewed and you have been charged �4.50. You can choose 10 more polys this month. www.clubzed.co.uk *BILLING MSG*,1,3.7654256613311543,low
4370,spam,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy",1,3.785060857700524,low
4371,ham,How much is torch in 9ja.,0,1.413340350796346,medium
4372,ham,"Doing nothing, then u not having dinner w us?",0,1.728108692109961,medium
4373,ham,How are you. Just checking up on you,0,1.3496516961820486,medium
4374,ham,Done it but internet connection v slow and can���t send it. Will try again later or first thing tomo.,0,2.775065191949845,medium
4375,ham,Mathews or tait or edwards or anderson,0,2.0,medium
4376,ham,yeah sure thing mate haunt got all my stuff sorted but im going sound anyway promoting hex for .by the way who is this? dont know number. Joke,0,4.104628525925421,high
4377,ham,No need lar i go engin? Cos my sis at arts today...,0,2.5673101825796896,medium
4378,ham,Thanks honey but still haven't heard anything I will leave it a bit longer so not 2 crowd him and will try later - great advice thanks hope cardiff is still there!,0,3.6367144157266,high
4379,spam,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 8000930705,1,3.926167511480267,low
4380,ham,", im .. On the snowboarding trip. I was wondering if your planning to get everyone together befor we go..a meet and greet kind of affair? Cheers, ",0,3.276665954339016,high
4381,ham,S.i'm watching it in live..,0,1.4140491734782323,medium
4382,ham,"see you then, we're all christmassy here!",0,1.0,medium
4383,ham,"K I'm ready,  &lt;#&gt; ?",0,1.7059968239036696,medium
4384,ham,"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!",0,3.3965859341109232,high
4385,ham,The greatest test of courage on earth is to bear defeat without losing heart....gn tc,0,3.14006681189848,high
4386,ham,what are your new years plans?,0,1.708720775338794,medium
4387,spam,RECPT 1/3. You have ordered a Ringtone. Your order is being processed...,1,2.2145482550495506,low
4388,ham,Baaaaaaaabe! Wake up ! I miss you ! I crave you! I need you!,0,2.1763250048831213,medium
4389,ham,"Only just got this message, not ignoring you. Yes, i was. Shopping that is",0,2.3400147365569053,medium
4390,ham,Dear :-/ why you mood off. I cant drive so i brother to drive,0,1.8601395836602597,medium
4391,ham,When did dad get back.,0,1.4033820836453397,medium
4392,ham,"Can you tell Shola to please go to college of medicine and visit the academic department, tell the academic secretary what the current situation is and ask if she can transfer there. She should ask someone to check Sagamu for the same thing and lautech. Its vital she completes her medical education in Nigeria. Its less expensive much less expensive. Unless she will be getting citizen rates in new zealand.",0,5.0531576052568905,high
4393,ham,Yes just finished watching days of our lives. I love it.,0,2.576417190684533,medium
4394,ham,Juz go google n search 4 qet...,0,1.9826009427250912,medium
4395,ham,Many times we lose our best ones bcoz we are ,0,2.2278645024608976,medium
4396,ham,"Good FRIENDS CaRE for each Other.. CLoSE Friends UNDERSTaND each Other... and TRUE Friends STaY forever beyond words, beyond time. Gud ni8",0,3.1541952521313386,high
4397,ham,Just getting back home,0,1.7061996352125346,medium
4398,ham,"Sorry, I'll call later  &lt;#&gt; mins",0,2.430028124064397,medium
4399,ham,Dun need to use dial up juz open da browser n surf...,0,2.9144862797235285,medium
4400,spam,As one of our registered subscribers u can enter the draw 4 a 100 G.B. gift voucher by replying with ENTER. To unsubscribe text STOP,1,3.1293997301616825,low
4401,ham,"Awesome, plan to get here any time after like  &lt;#&gt; , I'll text you details in a wee bit",0,3.2090950014666837,high
4402,ham,Take care and sleep well.you need to learn to change in life.you only need to get CONVINCED on that.i will wait but no more conversations between us.GET CONVINCED by that time.Your family is over for you in many senses.respect them but not overemphasise.or u have no role in my life.,0,3.612218131607437,high
4403,spam,"For your chance to WIN a FREE Bluetooth Headset then simply reply back with \ADP\""""",1,2.7372451546005294,low
4404,ham,You also didnt get na hi hi hi hi hi,0,1.444796508835389,medium
4405,ham,Ya but it cant display internal subs so i gotta extract them,0,2.423851389819628,medium
4406,ham,If i said anything wrong sorry de:-),0,1.707400478235504,medium
4407,ham,Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.,0,3.640990144435496,high
4408,ham,How stupid to say that i challenge god.You dont think at all on what i write instead you respond immed.,0,3.093332048920657,high
4409,ham,"Yeah I should be able to, I'll text you when I'm ready to meet up",0,2.4228787211299774,medium
4410,ham,V skint too but fancied few bevies.waz gona go meet &othrs in spoon but jst bin watchng planet earth&sofa is v comfey; If i dont make it hav gd night,0,4.386393837160385,high
4411,ham," says that he's quitting at least5times a day so i wudn't take much notice of that. Nah, she didn't mind. Are you gonna see him again? Do you want to come to taunton tonight? U can tell me all about !",0,3.748192984662444,high
4412,ham,"When you get free, call me",0,1.0,medium
4413,ham,How have your little darlings been so far this week? Need a coffee run tomo?Can't believe it's that time of week already ��_,0,3.080018709792981,high
