Label,Body,flag,tfidfscore
ham,Actually I decided I was too hungry so I haven't left yet :V,0,2.232927129147217
ham,I've sent �_ my part..,0,1.4134465024589624
ham,Cos i was out shopping wif darren jus now n i called him 2 ask wat present he wan lor. Then he started guessing who i was wif n he finally guessed darren lor.,0,3.6578167494524783
spam,"I want some cock! My hubby's away, I need a real man 2 satisfy me. Txt WIFE to 89938 for no strings action. (Txt STOP 2 end, txt rec �1.50ea. OTBox 731 LA1 7WS. )",1,4.4259649443557505
ham,Understand. his loss is my gain :) so do you work? School?,0,2.2020344864036594
ham,HOW ARE U? I HAVE MISSED U! I HAVENT BEEN UP 2 MUCH A BIT BORED WITH THE HOLIDAY WANT 2 GO BAK 2 COLLEGE! SAD ISNT IT?xx,0,3.288467421048248
ham,"Hiya, probably coming home * weekend after next",0,2.210814123438744
ham,Don't forget though that I love you .... And I walk beside you. Watching over you and keeping your heart warm.,0,2.7856244147876494
ham,I wish things were different. I wonder when i will be able to show you how much i value you. Pls continue the brisk walks no drugs without askin me please and find things to laugh about. I love you dearly.,0,3.7773068649038812
ham,Ok both our days. So what are you making for dinner tonite? Am I invited?,0,2.4125509020678253
spam,Gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to 89070 to cancel send STOP to 89070,1,4.087247219010102
ham,I have no money 4 steve mate! !,0,1.7070506903709615
ham,IM LATE TELLMISS IM ON MY WAY,0,1.912402018584388
ham,Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:,0,3.4625651175850263
ham,Normally i use to drink more water daily:),0,2.219922530706836
ham,Dare i ask... Any luck with sorting out the car?,0,2.203727375793626
ham,"Party's at my place at usf, no charge (but if you can contribute in any way it is greatly appreciated) and yeah, we got room for one more",0,3.2291606666063823
ham,"Urgh, coach hot, smells of chip fat! Thanks again, especially for the duvet (not a predictive text word).",0,3.3931394263543955
ham,Hiya. How was last night? I've been naughty and bought myself clothes and very little ... Ready for more shopping tho! What kind of time do you wanna meet?,0,3.680322486356176
spam,FreeMsg Hi baby wow just got a new cam moby. Wanna C a hot pic? or Fancy a chat?Im w8in 4uTxt / rply CHAT to 82242 Hlp 08712317606 Msg150p 2rcv,1,4.653091467727151
ham,I've been trying to reach him without success,0,1.9603587248391194
ham,when you and derek done with class?,0,1.3998165522602024
ham,Never y lei... I v lazy... Got wat? Dat day �_ send me da url cant work one...,0,3.081051024525419
ham,Never try alone to take the weight of a tear that comes out of ur heart and falls through ur eyes... Always remember a STUPID FRIEND is here to share... BSLVYL,0,3.5804223118884404
ham,Hey mate. Spoke to the mag people. We���re on.  the is deliver by the end of the month. Deliver on the 24th sept. Talk later. ,0,3.22663878327049
ham,Hope you are having a good week. Just checking in,0,2.393055737155214
ham,"Haha, my friend tyler literally just asked if you could get him a dubsack",0,2.571778241098584
ham,"\Hey! do u fancy meetin me at 4 at cha �� hav a lil beverage on me. if not txt or ring me and we can meet up l8r. quite tired got in at 3 v.pist ;) love Pete x x x\""""",0,4.018921783635209
ham,Great. Have a safe trip. Dont panic surrender all.,0,2.384070607599497
ham,"\SYMPTOMS\"" when U are in love: \""1.U like listening songs 2.U get stopped where u see the name of your beloved 3.U won't get angry when your""",0,2.9105610227814154
ham,Sun ah... Thk mayb can if dun have anythin on... Thk have to book e lesson... E pilates is at orchard mrt u noe hor...  ,0,3.5399105020541373
ham,Try to do something dear. You read something for exams,0,1.9698382448898335
ham,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st \Ur Lovely Friendship\""... good morning dear""",0,3.9983269151378167
ham,Gettin rdy to ship comp,0,1.990830107282561
ham,I am in hospital da. . I will return home in evening,0,2.189939249393865
ham,PISS IS TALKING IS SOMEONE THAT REALISE U THAT POINT THIS AT IS IT.(NOW READ IT BACKWARDS),0,2.434767603208816
ham,Think + da. You wil do.,0,1.7075518607184095
ham,I'm awake oh. What's up.,0,1.3839712233044241
ham,Good afternoon my boytoy. How goes that walking here and there day ? Did you get that police abstract? Are you still out and about? I wake and miss you babe,0,3.3768282096909084
ham,How much u trying to get?,0,1.0
ham,"Come around  &lt;DECIMAL&gt; pm vikky..i'm otside nw, il come by tht time",0,3.2231328214003145
ham,Tell me again what your address is,0,1.3969083979022252
ham,"Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)",0,4.18308463546314
ham,Should i buy him a blackberry bold 2 or torch. Should i buy him new or used. Let me know. Plus are you saying i should buy the  &lt;#&gt; g wifi ipad. And what are you saying about the about the  &lt;#&gt; g?,0,3.493009644844206
ham,But you were together so you should be thinkin about him,0,1.0
ham,hiya hows it going in sunny africa? hope u r avin a good time. give that big old silver back a big kiss from me.,0,3.441086719056786
ham,At WHAT TIME should i come tomorrow,0,1.7253938558231314
spam,Wanna have a laugh? Try CHIT-CHAT on your mobile now! Logon by txting the word: CHAT and send it to No: 8883 CM PO Box 4217 London W1A 6ZF 16+ 118p/msg rcvd,1,4.559297886363477
ham,\CHA QUITEAMUZING THAT��SCOOL BABE,0,1.9643575677721574
ham,Omg how did u know what I ate?,0,1.9359556546712609
spam,"\URGENT! This is the 2nd attempt to contact U!U have WON �1000CALL 09071512432 b4 300603t&csBCM4235WC1N3XX.callcost150ppmmobilesvary. max�7. 50\""""",1,3.528388324725247
ham,:( but your not here....,0,0.0
ham,Not directly behind... Abt 4 rows behind �_...,0,1.7166163002887207
spam,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066,1,3.934478856896205
spam,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records",1,4.044578025055204
spam,"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+",1,4.5298302791006355
ham,No plans yet. What are you doing ?,0,1.3957432950154582
ham,Hi ....My engagement has been fixd on  &lt;#&gt; th of next month. I know its really shocking bt....hmm njan vilikkam....t ws al of a sudn;-(.,0,3.9854397874240393
ham,Not course. Only maths one day one chapter with in one month we can finish.,0,2.3786487018369082
ham,Wow didn't think it was that common. I take it all back ur not a freak! Unless u chop it off:-),0,2.748913850622135
spam,"For ur chance to win a �250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk",1,3.8424831931040035
ham,Noooooooo please. Last thing I need is stress. For once in your life be fair.,0,2.37587955785129
spam,U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08718727870150ppm,1,3.3840077979803924
spam,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. �1.50 increments. Help08718728876",1,4.441040889900255
ham,"I'll see if I can swing by in a bit, got some things to take care of here firsg",0,2.557462364945062
ham,I wanted to wish you a Happy New Year and I wanted to talk to you about some legal advice to do with when Gary and I split but in person. I'll make a trip to Ptbo for that. I hope everything is good with you babe and I love ya :),0,4.257100401024703
ham,Have you not finished work yet or something?,0,1.4012772105305962
ham,Tomorrow i am not going to theatre. . . So i can come wherever u call me. . . Tell me where and when to come tomorrow,0,2.1354102543649267
spam,Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX �1.50,1,4.006965964666109
ham,Right it wasnt you who phoned it was someone with a number like yours!,0,2.1381964724390765
ham,It's ok i wun b angry. Msg u aft i come home tonight.,0,2.758872682944698
ham,I had a good time too. Its nice to do something a bit different with my weekends for a change. See ya soon,0,2.9506039492317275
ham,Yo sorry was in the shower sup,0,1.9669951862635795
ham,"Carlos is down but I have to pick it up from him, so I'll swing by usf in a little bit",0,2.6096788002176656
ham,Full heat pa:-) i have applyed oil pa.,0,1.9737274669804468
ham,I'm stuck in da middle of da row on da right hand side of da lt... ,0,2.3248467270979996
ham,Have you laid your airtel line to rest?,0,1.9819474064221918
ham,Hi did u decide wot 2 get 4 his bday if not ill prob jus get him a voucher frm virgin or sumfing ,0,3.407825919106225
spam,FreeMsg: Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop,1,3.8868892571061253
ham,\Hey j! r u feeling any better,0,1.7210681892337003
ham,And I don't plan on staying the night but I prolly won't be back til late,0,2.7768657936109613
ham,THANX 4 PUTTIN DA FONE DOWN ON ME!!,0,1.9577855430268742
ham,"I need an 8th but I'm off campus atm, could I pick up in an hour or two?",0,2.4049953704533267
ham,"Oh... Haha... Den we shld had went today too... Gee, nvm la... Kaiez, i dun mind goin jazz oso... Scared hiphop open cant catch up... ",0,4.291859964190029
ham,Been running but only managed 5 minutes and then needed oxygen! Might have to resort to the roller option!,0,2.8126441565636227
ham,We live in the next  &lt;#&gt; mins,0,1.9719814130297713
ham,Y de asking like this.,0,1.36862627413058
ham,Just glad to be talking to you.,0,1.673815429662321
ham,Wat time �_ finish?,0,1.7172435525738523
ham,Sorry da. I gone mad so many pending works what to do.,0,2.3918120515553065
ham,How much you got for cleaning,0,1.349711552810243
ham,hows my favourite person today? r u workin hard? couldn't sleep again last nite nearly rang u at 4.30,0,3.420344714821187
spam,Sunshine Quiz! Win a super Sony DVD recorder if you canname the capital of Australia? Text MQUIZ to 82277. B,1,3.549611916801781
ham,�� called dad oredi...,0,1.7297493373027257
ham,Good. do you think you could send me some pix? I would love to see your top and bottom...,0,2.173981921888385
ham,Nvm... I'm going to wear my sport shoes anyway... I'm going to be late leh.,0,2.616413778984903
ham,"Sorry, I'll call later In meeting.",0,1.98235193240381
ham,THIS IS A LONG FUCKIN SHOWR,0,1.707238754687991
ham,"Received, understood n acted upon!",0,1.7314961057529288
ham,They finally came to fix the ceiling.,0,1.9821943051977235
ham,"U need my presnts always bcz U cant mis love. \jeevithathile irulinae neekunna prakasamanu sneham\"" prakasam ennal prabha 'That mns prabha is'LOVE' Got it. Dont mis me....""",0,3.741648410058733
ham,Jus finish blowing my hair. U finish dinner already?,0,2.151220760893917
ham,I'm on the bus. Love you,0,1.3951906294561236
ham,Lol ... I knew that .... I saw him in the dollar store,0,2.210552661855108
spam,Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed �1000 cash or �5000 prize!,1,3.678730353103229
spam,Todays Voda numbers ending with 7634 are selected to receive a �350 reward. If you have a match please call 08712300220 quoting claim code 7684 standard rates apply.,1,4.2030310923859036
ham,Only saturday and sunday holiday so its very difficult:),0,1.993177406907591
ham,Everybody had fun this evening. Miss you.,0,1.9802645494425601
ham,"Got hella gas money, want to go on a grand nature adventure with galileo in a little bit?",0,3.2363230995678416
ham,"I'm in a meeting, call me later at",0,1.4065397692232084
ham,Oh wow thats gay. Will firmware update help,0,2.600954587181555
ham,These won't do. Have to move on to morphine,0,1.3754840147317913
ham,How come i din c �_... Yup i cut my hair...,0,2.2000243285901253
ham,K k pa Had your lunch aha.,0,1.7236311001991194
ham,Oh ho. Is this the first time u use these type of words,0,2.4079280837797987
ham,Captain vijaykanth is doing comedy in captain tv..he is drunken :),0,2.2496536226004387
ham,Of course. I guess god's just got me on hold right now.,0,2.5902066922499785
ham,Do you hide anythiing or keeping distance from me,0,1.9970188857079416
ham,Havent.,0,1.0
spam,You are being ripped off! Get your mobile content from www.clubmoby.com call 08717509990 poly/true/Pix/Ringtones/Games six downloads for only 3,1,3.5372760388654174
ham,Sorry i din lock my keypad.,0,1.9493306842171818
ham,Did u got that persons story,0,1.9488185718041027
ham,Are you planning to come chennai?,0,1.6898696688204542
spam,We tried to contact you re your reply to our offer of a Video Phone 750 anytime any network mins Half Price Line Rental Camcorder Reply or call 08000930705,1,3.9554587959604834
ham,God created gap btwn ur fingers so dat sum1 vry special will fill those gaps by holding ur hands.. Now plz dont ask y he created so much gap between legs !!!,0,3.864110198897823
ham,We are okay. Going to sleep now. Later,0,1.9820346570295324
ham,"Please protect yourself from e-threats. SIB never asks for sensitive information like Passwords,ATM/SMS PIN thru email. Never share your password with anybody.",0,3.8264552054223477
ham,"Finally it has happened..! Aftr decades..! BEER is now cheaper than PETROL! The goverment expects us to \DRINK\"". . . But don't \""DRIVE \""""",0,3.4203559344930667
spam,A �400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a �400 reward. Just call 09066380611 ,1,3.333840126354062
ham,Where r e meeting tmr?,0,1.413233324014474
ham,Lol yes. But it will add some spice to your day.,0,2.1532663458831895
ham,Hope you are having a great day.,0,1.9871932182287069
ham,Our Prasanth ettans mother passed away last night. Just pray for her and family.,0,2.9186889100617264
ham,"K, I'll work something out",0,1.4062999133474905
spam,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08718738002 Identifier Code: 48922 Expires 21/11/04,1,3.970614490062049
ham,This message is from a great Doctor in India:-): 1) Do not drink APPY FIZZ. It contains Cancer causing age,0,3.2611279659088943
ham,I cant pick the phone right now. Pls send a message,0,2.4444765615599673
ham,You call him and tell now infront of them. Call him now.,0,1.3591974273072185
ham,Ok no prob...,0,1.3688973879833441
ham,Ladies first and genus second k .,0,1.72080417677404
ham,No. Yes please. Been swimming?,0,1.3731207514508017
ham,Mum not going robinson already.,0,1.6719327430403248
ham,Ok set let u noe e details later...,0,2.4120259107371456
ham,Not..tel software name..,0,1.408865542525801
ham,I send the print  outs da.,0,1.906243984444322
ham,IM REALY SOZ IMAT MY MUMS 2NITE WHAT ABOUT 2MORO ,0,2.613576914319726
ham,"When I was born, GOD said, \Oh No! Another IDIOT\"". When you were born",0,1.9741946927516658
ham,"I didnt get ur full msg..sometext is missing, send it again",0,2.352544163804547
ham,"Probably not, I'm almost out of gas and I get some cash tomorrow",0,1.9838625433725345
spam,"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07099833605 to re-schedule. Ref:9280114",1,3.4113878133999593
ham,I forgot 2 ask �_ all smth.. There's a card on da present lei... How? �� all want 2 write smth or sign on it?,0,2.977396391802462
ham,I'm leaving my house now.,0,1.4120329451984759
spam,"Hi babe its Chloe, how r u? I was smashed on saturday night, it was great! How was your weekend? U been missing me? SP visionsms.com Text stop to stop 150p/text",1,3.7668111592976636
ham,�� ready then call me...,0,1.0
ham,Wewa is 130. Iriver 255. All 128 mb.,0,2.449133898943548
ham,It is a good thing I'm now getting the connection to bw,0,2.160454409851946
ham,Sry da..jst nw only i came to home..,0,2.3883172119407776
ham,"That's cool he'll be here all night, lemme know when you're around",0,2.175486681201465
ham,Are you staying in town ?,0,1.4098867192800966
ham,"Haha yeah, 2 oz is kind of a shitload",0,2.1987633785709737
ham,Ok u can take me shopping when u get paid =D,0,1.6785783280684685
ham,"My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-)..",0,2.7705042308273846
ham,"Alright we'll bring it to you, see you in like  &lt;#&gt;  mins",0,2.5909375399813404
ham,But pls dont play in others life.,0,1.9919765066235602
ham,Eatin my lunch...,0,1.4027651887655888
ham,Hmmm.but you should give it on one day..,0,1.3747022773606214
ham,"Didn't try, g and I decided not to head out",0,1.9937721936461579
ham,Ok no prob,0,1.3688973879833441
ham,Surly ill give it to you:-) while coming to review.,0,1.965051199610195
ham,"By march ending, i should be ready. But will call you for sure. The problem is that my capital never complete. How far with you. How's work and the ladies",0,3.123881014234692
ham,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas,0,3.1603973903445195
ham,Pls give her the food preferably pap very slowly with loads of sugar. You can take up to an hour to give it. And then some water. Very very slowly.,0,2.855170973421499
spam,"URGENT! Your Mobile No 07808726822 was awarded a �2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9758 BOX95QU",1,4.168864404294958
ham,A guy who gets used but is too dumb to realize it.,0,2.2223878991569017
ham,"Okey dokey, i���ll be over in a bit just sorting some stuff out.",0,2.538458251521037
ham,Don no da:)whats you plan?,0,1.9741647023197175
ham,Yes fine ,0,1.4110724554999754
spam,"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk",1,3.872972916974755
ham,I liked the new mobile,0,1.6870959593677417
ham,Anytime...,0,1.0
ham,Mmmmmmm *snuggles into you* ...*deep contented sigh* ... *whispers* ... I fucking love you so much I can barely stand it ...,0,3.115833197645164
ham,Yar but they say got some error.,0,1.9312691686307542
ham,Hey anyway i have to :-),0,1.0
ham,Wow so healthy. Old airport rd lor. Cant thk of anything else. But i'll b bathing my dog later.,0,3.2300043904766857
ham,Wif my family booking tour package.,0,2.2232505830093823
ham,"Did you say bold, then torch later. Or one torch and 2bold?",0,2.2071195140494537
ham,"Haha awesome, I might need to take you up on that, what you doin tonight?",0,2.209305696420025
ham,Ya i knw u vl giv..its ok thanks kano..anyway enjoy wit ur family wit 1st salary..:-);-),0,3.3998339812728533
ham,Huh so slow i tot u reach long ago liao... U 2 more days only i 4 more leh...,0,2.992765044206165
ham,Thats cool princess! I will cover your face in hot sticky cum :),0,2.806436685957168
ham,Big brother���s really scraped the barrel with this shower of social misfits,0,2.782560347005954
ham,Oops i thk i dun haf enuff... I go check then tell �_..,0,2.6084790310580606
ham,S:)8 min to go for lunch:),0,1.4131758027091337
ham,"Hey. What happened? U switch off ur cell d whole day. This isnt good. Now if u do care, give me a call tomorrow.",0,3.057101209840967
ham,"K will do, addie &amp; I are doing some art so I'll be here when you get home",0,2.3559252241707913
ham,My uncles in Atlanta. Wish you guys a great semester.,0,2.4127377254143205
ham,"Aiyo... Her lesson so early... I'm still sleepin, haha... Okie, u go home liao den confirm w me lor...",0,3.2650808818261847
ham,Forgot to tell �_ smth.. Can �_ like number the sections so that it's clearer..,0,2.5478265309615447
ham,"Yup. Anything lor, if u dun wan it's ok...",0,2.2147726069268776
ham,"I'm home, my love ... If your still awake ... *loving kiss*",0,2.1891325772423476
ham,HELLO PEACH! MY CAKE TASTS LUSH!,0,2.2113111895617257
spam,"FREE GAME. Get Rayman Golf 4 FREE from the O2 Games Arcade. 1st get UR games settings. Reply POST, then save & activ8. Press 0 key for Arcade. Termsapply",1,3.888510972896905
ham,"There'll be a minor shindig at my place later tonight, you interested?",0,2.5510086331233857
ham,Jason says it's cool if we pick some up from his place in like an hour,0,2.5986367735560836
spam,"Had your mobile 10 mths? Update to the latest Camera/Video phones for FREE. KEEP UR SAME NUMBER, Get extra free mins/texts. Text YES for a call",1,3.9262995411391253
ham,I (Career Tel) have added u as a contact on INDYAROCKS.COM to send FREE SMS. To remove from phonebook - sms NO to  &lt;#&gt;,0,3.4295772085300076
ham,I've reached already.,0,1.3927311255771064
ham,I dont know ask to my brother. Nothing problem some thing that. Just i told .,0,2.7871069920567892
ham,K:)eng rocking in ashes:),0,1.7288934853115963
ham,Wat time r �_ going to xin's hostel?,0,2.144032019772141
ham,Good Morning my Dear Shijutta........... Have a great &amp; successful day.,0,2.7147830098379133
spam,Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase,1,4.132194478943228
ham,Oh k:)after that placement there ah?,0,1.6870689722441319
ham,"Not for possession, especially not first offense",0,1.7264330039902687
ham,"Nt only for driving even for many reasons she is called BBD..thts it chikku, then hw abt dvg cold..heard tht vinobanagar violence hw is the condition..and hw ru ? Any problem?",0,3.9061078762782286
ham,I bought the test yesterday. Its something that lets you know the exact day u ovulate.when will get 2u in about 2 to 3wks. But pls pls dont fret. I know u r worried. Pls relax. Also is there anything in ur past history u need to tell me?,0,4.258100089793446
ham,We have pizza if u want,0,1.3696323800813373
ham,"I keep seeing weird shit and bein all \woah\"" then realising it's actually reasonable and I'm all \""oh\""""",0,2.949764227848903
ham,Many more happy returns of the day. I wish you happy birthday.,0,2.1416642112075657
ham,Ya very nice. . .be ready on thursday,0,1.9782644694252434
ham,I am in hospital da. . I will return home in evening,0,2.189939249393865
ham,"\Thinking of u ;) x\""""",0,1.0
spam,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.,1,3.081784385550056
ham,Orh i tot u say she now still dun believe.,0,2.1936099455576845
ham,"When you just put in the + sign, choose my number and the pin will show. Right?",0,2.3832972532678163
ham,The beauty of life is in next second.. which hides thousands of secrets. I wish every second will be wonderful in ur life...!! gud n8,0,3.172565879057496
ham,Thanx u darlin!im cool thanx. A few bday drinks 2 nite. 2morrow off! Take care c u soon.xxx,0,3.199052325984573
ham,"If you're still up, maybe leave the credit card so I can get gas when I get back like he told me to",0,2.6154511491807115
spam,Your weekly Cool-Mob tones are ready to download !This weeks new Tones include: 1) Crazy Frog-AXEL F>>> 2) Akon-Lonely>>> 3) Black Eyed-Dont P >>>More info in n,1,4.113962885350164
ham,Well boy am I glad G wasted all night at applebees for nothing,0,2.197395499642176
spam,Cashbin.co.uk (Get lots of cash this weekend!) www.cashbin.co.uk Dear Welcome to the weekend We have got our biggest and best EVER cash give away!! These..,1,3.150595342796414
ham,Ok lor... Or u wan me go look 4 u?,0,1.9734256965763723
ham,U wan 2 haf lunch i'm in da canteen now.,0,2.1820708769094748
ham,Don't make life too stressfull.. Always find time to Laugh.. It may not add years to your Life! But surely adds more life to ur years!! Gud ni8..swt dreams..,0,3.5757892537115072
ham,"hey, looks like I was wrong and one of the kappa guys numbers is still on my phone, if you want I can text him and see if he's around",0,3.0692647719802633
spam,URGENT! Your Mobile number has been awarded with a �2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm,1,3.8280077755930595
spam,Thanks 4 your continued support Your question this week will enter u in2 our draw 4 �100 cash. Name the NEW US President? txt ans to 80082,1,3.780023751848755
ham,I'm home. Doc gave me pain meds says everything is fine.,0,2.6074532469621756
ham,It's ̩ only $140 ard...�� rest all ard $180 at least...Which is ̩ price 4 ̩ 2 bedrm ($900),0,2.5741585562519504
ham,Me too! Have a lovely night xxx,0,1.7173951205536255
ham,Prepare to be pleasured :),0,1.412150961746076
ham,Hi.:)technical support.providing assistance to us customer through call and email:),0,2.591042600667914
ham,if you text on your way to cup stop that should work. And that should be BUS,0,2.4072236563889717
ham,Whens your radio show?,0,1.412150961746076
spam,Your unique user ID is 1172. For removal send STOP to 87239 customer services 08708034412,1,3.2412843862659075
ham,I'm not sure if its still available though,0,1.4056083201012972
ham,watever reLation u built up in dis world only thing which remains atlast iz lonlines with lotz n lot memories! feeling..,0,3.6912445113271057
ham,CHEERS LOU! YEAH WAS A GOODNITE SHAME U NEVA CAME! C YA GAILxx,0,2.956191257812605
ham,Hi..i got the money da:),0,1.9895951528119689
ham,"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com",0,3.764957292380178
ham,Ok then u tell me wat time u coming later lor.,0,2.6310478414244796
ham,U repeat e instructions again. Wat's e road name of ur house?,0,2.368861295115055
ham,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas",0,2.987197121252415
ham,Quite lor. But dun tell him wait he get complacent...,0,2.379720506661958
ham,Sorry completely forgot * will pop em round this week if your still here?,0,2.5972542098964277
ham,U R THE MOST BEAUTIFUL GIRL IVE EVER SEEN. U R MY BABY COME AND C ME IN THE COMMON ROOM,0,2.793727712178673
ham,O we cant see if we can join denis and mina? Or does denis want alone time,0,2.113547133241304
ham,Sen told that he is going to join his uncle finance in cbe,0,2.5978816643986256
ham,Yup... Hey then one day on fri we can ask miwa and jiayin take leave go karaoke ,0,2.910460060450223
ham,"Call me, i am senthil from hsbc.",0,1.4140053893819335
ham,"Especially since i talk about boston all up in my personal statement, lol! I woulda changed that if i had realized it said nyc! It says boston now.",0,3.254653886531859
ham,Indeed and by the way it was either or - not both !,0,1.0
spam,"Urgent -call 09066649731from Landline. Your complimentary 4* Ibiza Holiday or �10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150ppm 18+",1,4.416466985806289
ham,Holy living christ what is taking you so long,0,2.214185061839357
ham,�� thk of wat to eat tonight.,0,1.9953803268850745
ham,"Thanx. Yup we coming back on sun. Finish dinner going back 2 hotel now. Time flies, we're tog 4 exactly a mth today. Hope we'll haf many more mths to come...",0,4.239209890946602
ham,We're on the opposite side from where we dropped you off,0,1.4111867355528696
ham,Yup. Izzit still raining heavily cos i'm in e mrt i can't c outside.,0,2.613298140275099
ham,Send me your resume:-),0,1.3453012267511963
ham,Gd luck 4 ur exams :-),0,1.9476174363190928
ham,Or u ask they all if next sat can a not. If all of them can make it then i'm ok lor.,0,2.213262874431302
ham,Sorry that was my uncle. I.ll keep in touch,0,1.948561464451711
ham,Saw Guys and Dolls last night with Patrick Swayze it was great,0,2.568822383164961
spam,URGENT This is our 2nd attempt to contact U. Your �900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893,1,3.272381336557187
spam,Santa calling! Would your little ones like a call from Santa Xmas Eve? Call 09077818151 to book you time. Calls1.50ppm last 3mins 30s T&C www.santacalling.com,1,3.8556282482346367
ham,Just come home. I don't want u to be miserable,0,2.3335189390696844
ham,I dont know why she.s not getting your messages,0,1.9721804640432006
ham,"its cool but tyler had to take off so we're gonna buy for him and drop it off at his place later tonight. Our total order is a quarter, you got enough?",0,3.3875369719945425
ham,"The guy at the car shop who was flirting with me got my phone number from the paperwork and called and texted me. I'm nervous because of course now he may have my address. Should i call his boss and tell him, knowing this may get him fired?",0,4.028637008972619
ham,Reverse is cheating. That is not mathematics.,0,1.7320508075688772
ham,How do you plan to manage that,0,1.3956530539748142
ham,"Er, hello, things didn���t quite go to plan ��� is limping slowly home followed by aa and with exhaust hanging off",0,3.537060110651971
ham,Sorry for the delay. Yes masters,0,1.9315080253706796
ham,Call me when u finish then i come n pick u.,0,1.7168244815564244
spam,PRIVATE! Your 2004 Account Statement for 078498****7 shows 786 unredeemed Bonus Points. To claim call 08719180219 Identifier Code: 45239 Expires 06.05.05,1,4.059906065306431
ham,What's up my own oga. Left my phone at home and just saw ur messages. Hope you are good. Have a great weekend.,0,3.353004297770992
ham,"Don't worry though, I understand how important it is that I be put in my place with a poorly thought out punishment in the face of the worst thing that has ever happened to me. Brb gonna go kill myself",0,3.7910710111863386
ham,"Honey, can you pls find out how much they sell Predicte in Nigeria. And how many times can it be used. Its very important to have a reply before monday",0,3.11450780618879
ham,E admin building there? I might b slightly earlier... I'll call u when i'm reaching...,0,2.3956532082160367
ham,"fyi I'm at usf now, swing by the room whenever",0,1.9934059536641917
ham,i can call in  &lt;#&gt;  min if thats ok,0,2.205766117213683
ham,Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear,0,2.732487699478159
ham,�� no home work to do meh... ,0,1.6927396546807962
ham,Anything is valuable in only 2 situations: First- Before getting it... Second- After loosing it...,0,2.2058274965328457
ham,Me too. Mark is taking forever to pick up my prescription and the pain is coming back.,0,2.616456072129046
ham,How's ur paper?,0,1.3524810040035127
ham,Got smaller capacity one? Quite ex...,0,2.16630168325778
spam,Check Out Choose Your Babe Videos @ sms.shsex.netUN fgkslpoPW fgkslpo,1,2.9389691317288706
ham,Im good! I have been thinking about you...,0,1.7025694870237196
spam,u r a winner U ave been specially selected 2 receive �1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810710p/min (18 ),1,3.950451633865654
ham,:-) :-),0,0.0
